Frame,Leader,Follower,Top Left,Top Middle,Top Right,Middle Left,Middle Right,Bottom Left,Bottom Middle,Bottom Right
60,7,0,29,0,0,0,0,0,0,0
60,12,7,0,0,0,0,0,7,0,0
60,20,0,0,0,0,0,0,0,0,22
60,22,0,20,0,0,0,0,0,0,0
60,22,23,0,0,0,0,0,23,0,0
60,23,0,0,0,22,0,0,0,0,0
60,26,19,0,0,0,0,0,0,0,19
60,28,0,0,0,25,0,0,0,0,0
60,29,0,0,0,0,0,0,0,0,7
60,29,0,0,0,0,0,0,17,0,0
60,29,0,32,0,0,0,0,0,0,0
60,32,0,0,0,27,0,0,0,0,0
60,32,0,0,0,0,0,0,0,0,29
61,3,0,0,11,0,0,0,0,0,0
61,7,12,0,0,0,0,0,12,0,0
61,7,0,29,0,0,0,0,0,0,0
61,9,0,0,0,0,0,31,0,0,0
61,11,0,0,3,0,0,0,0,0,0
61,17,0,0,0,29,0,0,0,0,0
61,20,0,0,0,0,0,0,0,0,22
61,22,0,20,0,0,0,0,0,0,0
61,22,23,0,0,0,0,0,23,0,0
61,23,0,0,0,22,0,0,0,0,0
61,28,0,0,0,25,0,0,0,0,0
61,29,0,0,0,0,0,0,0,0,7
61,29,0,0,0,0,0,0,17,0,0
61,29,0,32,0,0,0,0,0,0,0
61,32,0,0,0,27,0,0,0,0,0
61,32,0,0,0,0,0,0,0,0,29
62,7,12,0,0,0,0,0,12,0,0
62,7,0,29,0,0,0,0,0,0,0
62,9,0,0,0,0,0,31,0,0,0
62,11,0,0,3,0,0,0,0,0,0
62,12,0,0,0,7,0,0,0,0,0
62,17,0,0,0,29,0,0,0,0,0
62,20,0,0,0,0,0,0,0,0,22
62,22,0,20,0,0,0,0,0,0,0
62,22,23,0,0,0,0,0,23,0,0
62,25,28,0,0,0,0,0,28,0,0
62,26,19,0,0,0,0,0,0,0,19
62,27,32,0,0,0,0,0,32,0,0
62,28,0,0,0,25,0,0,0,0,0
62,32,0,0,0,27,0,0,0,0,0
62,32,0,0,0,0,0,0,0,0,29
63,3,11,0,0,0,0,0,0,11,0
63,7,0,0,0,0,0,0,12,0,0
63,7,0,29,0,0,0,0,0,0,0
63,9,0,0,0,0,0,31,0,0,0
63,12,0,0,0,7,0,0,0,0,0
63,17,0,0,0,29,0,0,0,0,0
63,20,0,0,0,0,0,0,0,0,22
63,22,0,20,0,0,0,0,0,0,0
63,22,23,0,0,0,0,0,23,0,0
63,23,0,0,0,22,0,0,0,0,0
63,25,28,0,0,0,0,0,28,0,0
63,26,19,0,0,0,0,0,0,0,19
63,27,32,0,0,0,0,0,32,0,0
63,28,0,0,0,25,0,0,0,0,0
63,32,0,0,0,27,0,0,0,0,0
63,32,0,0,0,0,0,0,0,0,29
64,3,0,0,11,0,0,0,0,0,0
64,11,0,0,3,0,0,0,0,0,0
64,12,0,0,0,7,0,0,0,0,0
64,17,0,0,0,29,0,0,0,0,0
64,20,0,0,0,0,0,0,0,0,22
64,22,0,20,0,0,0,0,0,0,0
64,22,23,0,0,0,0,0,23,0,0
64,23,0,0,0,22,0,0,0,0,0
64,25,0,0,0,0,0,0,28,0,0
64,27,32,0,0,0,0,0,32,0,0
64,27,0,0,0,0,33,0,0,0,0
64,28,0,0,0,25,0,0,0,0,0
64,29,0,7,0,0,0,0,0,0,0
64,29,0,0,0,17,0,0,0,0,0
64,29,0,0,0,0,0,0,0,0,32
64,29,0,0,0,0,0,0,0,0,33
64,32,0,0,0,27,0,0,0,0,0
64,32,0,0,0,0,0,0,0,0,29
64,32,0,0,33,0,0,0,0,0,0
65,3,0,0,11,0,0,0,0,0,0
65,7,0,0,0,0,0,0,0,0,29
65,11,0,0,3,0,0,0,0,0,0
65,17,0,0,0,29,0,0,0,0,0
65,20,0,0,0,0,0,0,0,0,22
65,22,0,20,0,0,0,0,0,0,0
65,22,23,0,0,0,0,0,23,0,0
65,23,0,0,0,22,0,0,0,0,0
65,25,0,0,0,0,0,0,28,0,0
65,28,0,0,0,25,0,0,0,0,0
65,29,0,7,0,0,0,0,0,0,0
65,29,0,0,0,17,0,0,0,0,0
65,29,0,0,0,0,0,0,0,0,32
65,29,0,0,0,0,0,0,0,0,33
65,33,0,0,0,0,0,27,0,0,0
65,33,32,0,0,0,0,0,0,32,0
66,3,0,0,11,0,0,0,0,0,0
66,9,0,0,0,0,0,0,0,0,31
66,20,0,22,0,0,0,0,0,0,0
66,23,0,0,0,22,0,0,0,0,0
66,24,0,0,0,19,0,0,0,0,0
66,25,0,0,0,0,0,0,28,0,0
66,26,19,0,0,0,0,0,0,0,19
66,28,0,0,0,25,0,0,0,0,0
66,19,0,0,0,26,0,0,0,0,0
66,33,0,0,0,0,0,27,0,0,0
66,33,32,0,0,0,0,0,0,32,0
67,7,0,29,0,0,0,0,0,0,0
67,9,0,0,0,0,0,0,0,0,31
67,11,0,0,3,0,0,0,0,0,0
67,17,0,0,0,0,0,0,29,0,0
67,23,0,0,0,22,0,0,0,0,0
67,24,0,0,0,19,0,0,0,0,0
67,25,0,0,0,0,0,0,28,0,0
67,26,19,0,0,0,0,0,0,0,19
67,28,0,0,0,25,0,0,0,0,0
67,19,24,0,0,0,0,0,24,0,0
67,19,0,0,0,26,0,0,0,0,0
67,33,0,0,0,0,0,27,0,0,0
67,33,32,0,0,0,0,0,0,32,0
68,3,0,0,11,0,0,0,0,0,0
68,7,0,29,0,0,0,0,0,0,0
68,11,0,0,3,0,0,0,0,0,0
68,17,0,0,0,29,0,0,0,0,0
68,20,0,0,0,0,0,0,0,0,22
68,22,0,20,0,0,0,0,0,0,0
68,22,23,0,0,0,0,0,23,0,0
68,23,0,0,0,22,0,0,0,0,0
68,24,19,0,0,0,0,0,19,0,0
68,25,0,0,0,0,0,0,28,0,0
68,26,19,0,0,0,0,0,0,0,19
68,29,0,0,0,0,0,0,0,0,7
68,29,0,0,0,0,0,0,17,0,0
68,29,0,32,0,0,0,0,0,0,0
68,19,24,0,0,0,0,0,24,0,0
68,19,0,0,0,26,0,0,0,0,0
69,3,0,0,11,0,0,0,0,0,0
69,7,0,29,0,0,0,0,0,0,0
69,11,3,0,0,0,0,0,0,3,0
69,17,0,0,0,29,0,0,0,0,0
69,20,0,0,0,0,0,0,0,0,22
69,22,0,20,0,0,0,0,0,0,0
69,22,23,0,0,0,0,0,23,0,0
69,23,0,0,0,22,0,0,0,0,0
69,24,19,0,0,0,0,0,19,0,0
69,26,19,0,0,0,0,0,0,0,19
69,27,32,0,0,0,0,0,32,0,0
69,27,0,0,0,0,33,0,0,0,0
69,29,0,0,0,0,0,0,0,0,7
69,29,0,0,0,0,0,0,17,0,0
69,29,0,32,0,0,0,0,0,0,0
69,19,24,0,0,0,0,0,24,0,0
69,19,0,0,0,26,0,0,0,0,0
69,33,0,0,0,0,0,27,0,0,0
69,33,32,0,0,0,0,0,0,32,0
70,7,0,29,0,0,0,0,0,0,0
70,9,0,0,0,0,0,0,0,0,31
70,11,0,0,3,0,0,0,0,0,0
70,17,0,0,0,0,0,0,29,0,0
70,20,0,0,0,0,0,0,0,0,22
70,22,0,20,0,0,0,0,0,0,0
70,22,23,0,0,0,0,0,23,0,0
70,23,0,0,0,22,0,0,0,0,0
70,26,19,0,0,0,0,0,0,0,19
70,19,0,0,0,26,0,0,0,0,0
70,33,0,0,0,0,27,0,0,0,0
70,33,0,0,32,0,0,0,0,0,0
71,3,11,0,0,0,0,0,0,11,0
71,7,0,29,0,0,0,0,0,0,0
71,9,0,0,0,0,0,0,0,0,31
71,11,0,0,3,0,0,0,0,0,0
71,20,0,22,0,0,0,0,0,0,0
71,22,0,20,0,0,0,0,0,0,0
71,22,23,0,0,0,0,0,23,0,0
71,23,0,0,0,22,0,0,0,0,0
71,26,19,0,0,0,0,0,0,0,19
71,27,32,0,0,0,0,0,32,0,0
71,27,0,0,0,0,33,0,0,0,0
71,29,0,0,0,0,0,0,0,0,7
71,29,0,0,0,0,0,0,17,0,0
71,29,0,32,0,0,0,0,0,0,0
71,33,0,0,0,0,0,27,0,0,0
71,33,32,0,0,0,0,0,0,32,0
72,3,11,0,0,0,0,0,0,11,0
72,7,0,29,0,0,0,0,0,0,0
72,11,0,0,3,0,0,0,0,0,0
72,17,0,0,0,29,0,0,0,0,0
72,20,0,22,0,0,0,0,0,0,0
72,22,0,20,0,0,0,0,0,0,0
72,22,23,0,0,0,0,0,23,0,0
72,23,0,0,0,22,0,0,0,0,0
72,26,19,0,0,0,0,0,0,0,19
72,27,0,0,0,32,0,0,0,0,0
72,27,0,0,0,0,0,33,0,0,0
72,29,0,0,0,0,0,0,0,0,7
72,29,0,0,0,0,0,0,17,0,0
72,29,0,32,0,0,0,0,0,0,0
72,29,0,33,0,0,0,0,0,0,0
72,32,0,0,0,27,0,0,0,0,0
72,32,0,0,0,0,0,0,0,0,29
72,32,0,0,33,0,0,0,0,0,0
72,19,0,0,0,26,0,0,0,0,0
72,33,0,0,0,0,0,27,0,0,0
72,33,32,0,0,0,0,0,0,32,0
73,3,0,0,11,0,0,0,0,0,0
73,7,0,29,0,0,0,0,0,0,0
73,11,3,0,0,0,0,0,0,3,0
73,17,0,0,0,29,0,0,0,0,0
73,20,0,0,0,0,0,0,0,0,22
73,22,0,20,0,0,0,0,0,0,0
73,22,23,0,0,0,0,0,23,0,0
73,23,0,0,0,22,0,0,0,0,0
73,27,32,0,0,0,0,0,32,0,0
73,27,0,0,0,0,33,0,0,0,0
73,29,0,0,0,0,0,0,0,0,7
73,29,0,0,0,0,0,0,17,0,0
73,29,0,32,0,0,0,0,0,0,0
73,29,0,33,0,0,0,0,0,0,0
73,32,0,0,0,27,0,0,0,0,0
73,32,0,0,0,0,0,0,0,0,29
73,32,0,0,33,0,0,0,0,0,0
73,19,24,0,0,0,0,0,24,0,0
73,19,0,0,0,26,0,0,0,0,0
73,33,0,0,0,0,0,27,0,0,0
73,33,32,0,0,0,0,0,0,32,0
74,9,0,0,0,0,0,0,0,0,31
74,11,3,0,0,0,0,0,0,3,0
74,17,0,0,0,29,0,0,0,0,0
74,27,32,0,0,0,0,0,32,0,0
74,27,0,0,0,0,33,0,0,0,0
74,29,0,0,0,0,0,0,0,0,7
74,29,0,0,0,0,0,0,17,0,0
74,29,0,32,0,0,0,0,0,0,0
74,29,0,33,0,0,0,0,0,0,0
74,32,0,0,0,27,0,0,0,0,0
74,32,0,0,0,0,0,0,0,0,29
74,32,0,0,33,0,0,0,0,0,0
74,19,24,0,0,0,0,0,24,0,0
74,19,0,0,0,26,0,0,0,0,0
74,33,0,0,0,0,0,27,0,0,0
74,33,32,0,0,0,0,0,0,32,0
75,3,11,0,0,0,0,0,0,11,0
75,9,0,0,0,0,0,0,0,0,31
75,11,3,0,0,0,0,0,0,3,0
75,27,32,0,0,0,0,0,32,0,0
75,27,0,0,0,0,33,0,0,0,0
75,29,7,0,0,0,0,0,0,0,7
75,29,0,0,0,0,0,0,17,0,0
75,29,0,32,0,0,0,0,0,0,0
75,29,0,33,0,0,0,0,0,0,0
75,32,0,0,0,27,0,0,0,0,0
75,32,0,0,0,0,0,0,0,0,29
75,32,0,0,33,0,0,0,0,0,0
75,19,24,0,0,0,0,0,24,0,0
75,19,0,0,0,26,0,0,0,0,0
76,3,0,0,11,0,0,0,0,0,0
76,7,0,29,0,0,0,0,0,0,0
76,9,0,0,0,0,0,0,0,0,31
76,11,0,0,3,0,0,0,0,0,0
76,27,32,0,0,0,0,0,32,0,0
76,27,0,0,0,0,33,0,0,0,0
76,29,7,0,0,0,0,0,0,0,7
76,29,0,0,0,0,0,0,17,0,0
76,29,0,32,0,0,0,0,0,0,0
76,29,0,33,0,0,0,0,0,0,0
76,32,27,0,0,0,0,0,27,0,0
76,32,0,29,0,0,0,0,0,0,0
76,32,33,0,0,0,0,0,0,33,0
76,19,0,0,0,26,0,0,0,0,0
76,33,0,0,0,0,0,27,0,0,0
76,33,32,0,0,0,0,0,0,32,0
77,7,0,29,0,0,0,0,0,0,0
77,9,0,0,0,0,0,0,0,0,31
77,29,7,0,0,0,0,0,0,0,7
77,29,0,32,0,0,0,0,0,0,0
77,29,0,33,0,0,0,0,0,0,0
77,32,27,0,0,0,0,0,27,0,0
77,32,0,29,0,0,0,0,0,0,0
77,32,33,0,0,0,0,0,0,33,0
77,19,0,0,0,26,0,0,0,0,0
77,33,0,0,0,0,0,27,0,0,0
77,33,0,0,0,0,0,0,0,0,29
77,33,32,0,0,0,0,0,0,32,0
78,7,0,29,0,0,0,0,0,0,0
78,7,0,0,0,0,0,0,34,0,0
78,9,0,0,0,0,0,0,0,0,31
78,11,0,0,3,0,0,0,0,0,0
78,27,32,0,0,0,0,0,32,0,0
78,27,0,0,0,0,33,0,0,0,0
78,29,7,0,0,0,0,0,0,0,7
78,29,0,32,0,0,0,0,0,0,0
78,29,0,33,0,0,0,0,0,0,0
78,29,34,0,0,0,0,0,0,34,0
78,19,0,0,0,0,0,0,24,0,0
78,19,0,0,0,26,0,0,0,0,0
78,33,0,0,0,0,0,27,0,0,0
78,33,0,0,0,0,0,0,0,0,29
78,33,32,0,0,0,0,0,0,32,0
79,3,11,0,0,0,0,0,0,11,0
79,9,0,0,0,0,0,0,0,0,31
79,27,32,0,0,0,0,0,32,0,0
79,27,0,0,0,0,33,0,0,0,0
79,29,7,0,0,0,0,0,0,0,7
79,29,0,32,0,0,0,0,0,0,0
79,29,0,33,0,0,0,0,0,0,0
79,29,34,0,0,0,0,0,0,34,0
79,19,0,0,0,0,0,0,24,0,0
79,19,0,0,0,26,0,0,0,0,0
79,33,0,0,0,0,0,27,0,0,0
79,33,0,0,0,0,0,0,0,0,29
79,33,32,0,0,0,0,0,0,32,0
80,3,11,0,0,0,0,0,0,11,0
80,9,0,0,0,0,0,0,0,0,31
80,11,0,0,3,0,0,0,0,0,0
80,26,19,0,0,0,0,0,0,0,19
80,31,0,9,0,0,0,0,0,0,0
80,32,0,0,0,27,0,0,0,0,0
80,32,0,0,33,0,0,0,0,0,0
80,19,0,0,0,0,0,0,24,0,0
80,19,0,0,0,26,0,0,0,0,0
81,3,11,0,0,0,0,0,0,11,0
81,7,0,0,0,0,0,0,34,0,0
81,9,0,0,0,0,0,0,0,0,31
81,11,0,0,3,0,0,0,0,0,0
81,32,27,0,0,0,0,0,27,0,0
81,32,33,0,0,0,0,0,0,33,0
81,19,0,0,0,0,0,0,24,0,0
81,19,0,0,0,26,0,0,0,0,0
81,33,0,0,0,0,27,0,0,0,0
81,33,0,0,32,0,0,0,0,0,0
81,34,0,0,0,0,0,0,7,0,0
82,3,11,0,0,0,0,0,0,11,0
82,7,0,0,0,0,0,0,34,0,0
82,9,0,0,0,0,0,0,0,0,31
82,11,3,0,0,0,0,0,0,3,0
82,27,0,0,0,32,0,0,0,0,0
82,27,0,0,0,0,0,33,0,0,0
82,32,27,0,0,0,0,0,27,0,0
82,32,33,0,0,0,0,0,0,33,0
82,19,0,0,0,0,0,0,24,0,0
82,19,0,0,0,26,0,0,0,0,0
82,34,0,0,0,0,0,0,7,0,0
83,3,11,0,0,0,0,0,0,11,0
83,7,0,0,0,0,0,0,34,0,0
83,9,0,0,0,0,0,0,0,0,31
83,32,27,0,0,0,0,0,27,0,0
83,32,33,0,0,0,0,0,0,33,0
83,19,0,0,0,24,0,0,0,0,0
83,19,0,0,0,0,0,0,26,0,0
83,33,0,0,0,0,27,0,0,0,0
83,33,0,0,32,0,0,0,0,0,0
83,34,0,0,0,7,0,0,0,0,0
84,3,0,0,11,0,0,0,0,0,0
84,9,0,0,0,0,0,0,0,0,31
84,11,0,0,3,0,0,0,0,0,0
84,27,32,0,0,0,0,0,32,0,0
84,27,0,0,0,0,33,0,0,0,0
84,32,0,0,0,27,0,0,0,0,0
84,32,0,0,33,0,0,0,0,0,0
84,33,0,0,0,0,0,27,0,0,0
84,33,32,0,0,0,0,0,0,32,0
84,34,0,0,0,7,0,0,0,0,0
85,3,11,0,0,0,0,0,0,11,0
85,7,0,0,0,0,0,0,34,0,0
85,9,0,0,0,0,0,0,0,0,31
85,11,0,0,3,0,0,0,0,0,0
85,27,32,0,0,0,0,0,32,0,0
85,27,0,0,0,0,33,0,0,0,0
85,32,27,0,0,0,0,0,27,0,0
85,32,33,0,0,0,0,0,0,33,0
85,19,0,0,0,0,0,0,24,0,0
85,19,0,0,0,26,0,0,0,0,0
85,33,0,0,0,0,0,27,0,0,0
85,33,32,0,0,0,0,0,0,32,0
85,34,0,0,0,7,0,0,0,0,0
86,3,11,0,0,0,0,0,0,11,0
86,7,0,0,0,0,0,0,34,0,0
86,9,0,0,0,0,0,0,0,0,31
86,11,0,0,3,0,0,0,0,0,0
86,27,32,0,0,0,0,0,32,0,0
86,27,0,0,0,0,33,0,0,0,0
86,32,33,0,0,0,0,0,0,33,0
86,19,0,0,0,0,0,0,24,0,0
86,19,0,0,0,26,0,0,0,0,0
86,34,0,0,0,7,0,0,0,0,0
87,3,0,0,11,0,0,0,0,0,0
87,7,0,0,0,0,0,0,34,0,0
87,9,0,0,0,0,0,0,0,0,31
87,11,0,0,3,0,0,0,0,0,0
87,26,19,0,0,0,0,0,0,0,19
87,27,0,0,0,0,33,0,0,0,0
87,19,0,0,0,0,0,0,24,0,0
87,19,0,0,0,26,0,0,0,0,0
88,3,0,0,11,0,0,0,0,0,0
88,7,0,0,0,0,0,0,34,0,0
88,11,0,0,3,0,0,0,0,0,0
88,26,19,0,0,0,0,0,0,0,19
88,27,0,0,0,0,33,0,0,0,0
88,19,0,0,0,0,0,0,24,0,0
88,19,0,0,0,26,0,0,0,0,0
88,34,0,0,0,0,0,0,7,0,0
89,7,0,0,0,0,0,0,34,0,0
89,9,0,0,0,0,0,0,0,0,31
89,11,0,0,3,0,0,0,0,0,0
89,26,19,0,0,0,0,0,0,0,19
89,19,0,0,0,0,0,0,24,0,0
89,19,0,0,0,0,0,26,0,0,0
89,33,32,0,0,0,0,0,0,32,0
89,34,0,0,0,0,0,0,7,0,0
90,3,11,0,0,0,0,0,0,11,0
90,7,0,0,0,0,0,0,34,0,0
90,9,0,0,0,0,0,0,0,0,31
90,11,0,0,3,0,0,0,0,0,0
90,26,19,0,0,0,0,0,0,19,0
90,19,0,0,0,0,0,0,24,0,0
90,19,0,0,0,0,0,26,0,0,0
90,33,32,0,0,0,0,0,0,32,0
90,34,0,0,0,0,0,0,7,0,0
91,7,0,0,0,0,0,0,34,0,0
91,9,0,0,0,0,0,0,0,0,31
91,11,3,0,0,0,0,0,0,3,0
91,19,0,0,0,0,0,0,24,0,0
91,19,0,0,0,0,0,26,0,0,0
91,33,32,0,0,0,0,0,0,32,0
91,34,0,0,0,0,0,0,7,0,0
92,11,3,0,0,0,0,0,0,3,0
92,31,0,9,0,0,0,0,0,0,0
92,19,0,0,0,0,0,0,24,0,0
92,19,0,0,0,0,0,26,0,0,0
92,33,32,0,0,0,0,0,0,32,0
92,34,0,0,0,7,0,0,0,0,0
93,7,0,0,0,0,0,0,34,0,0
93,11,0,0,3,0,0,0,0,0,0
93,26,19,0,0,0,0,0,0,19,0
93,31,0,9,0,0,0,0,0,0,0
93,19,0,0,0,0,0,0,24,0,0
93,19,0,0,0,0,0,26,0,0,0
93,33,32,0,0,0,0,0,0,32,0
93,34,0,0,0,7,0,0,0,0,0
94,3,0,0,11,0,0,0,0,0,0
94,7,0,0,0,0,0,0,34,0,0
94,9,0,0,0,0,0,0,0,0,31
94,11,3,0,0,0,0,0,0,3,0
94,26,19,0,0,0,0,0,0,19,0
94,31,1,0,0,0,0,0,0,0,1
94,31,0,9,0,0,0,0,0,0,0
94,19,24,0,0,0,0,0,24,0,0
94,19,0,0,0,0,0,26,0,0,0
94,19,0,37,0,0,0,0,0,0,0
94,33,32,0,0,0,0,0,0,32,0
94,34,0,0,0,7,0,0,0,0,0
95,3,11,0,0,0,0,0,0,11,0
95,7,0,0,0,0,0,0,34,0,0
95,9,0,0,0,0,0,0,0,0,31
95,11,0,0,3,0,0,0,0,0,0
95,26,19,0,0,0,0,0,0,19,0
95,19,0,0,0,0,0,26,0,0,0
95,19,0,37,0,0,0,0,0,0,0
95,33,32,0,0,0,0,0,0,32,0
95,34,0,0,0,7,0,0,0,0,0
95,37,19,0,0,0,0,0,0,0,19
96,3,11,0,0,0,0,0,0,11,0
96,7,0,0,0,0,0,0,34,0,0
96,11,3,0,0,0,0,0,0,3,0
96,26,19,0,0,0,0,0,0,19,0
96,31,0,1,0,0,0,0,0,0,0
96,19,0,0,0,0,0,26,0,0,0
96,19,0,37,0,0,0,0,0,0,0
96,33,0,0,32,0,0,0,0,0,0
96,34,0,0,0,7,0,0,0,0,0
96,37,19,0,0,0,0,0,0,0,19
97,7,0,0,0,0,0,0,34,0,0
97,11,3,0,0,0,0,0,0,3,0
97,26,19,0,0,0,0,0,0,19,0
97,31,0,1,0,0,0,0,0,0,0
97,19,0,0,0,0,0,26,0,0,0
97,19,0,37,0,0,0,0,0,0,0
97,33,0,0,32,0,0,0,0,0,0
97,34,0,0,0,7,0,0,0,0,0
97,34,0,17,0,0,0,0,0,0,0
97,37,19,0,0,0,0,0,0,0,19
98,3,11,0,0,0,0,0,0,11,0
98,7,0,0,0,0,0,0,34,0,0
98,11,3,0,0,0,0,0,0,3,0
98,26,19,0,0,0,0,0,0,19,0
98,31,0,1,0,0,0,0,0,0,0
98,33,0,0,32,0,0,0,0,0,0
98,33,0,0,0,0,27,0,0,0,0
98,37,19,0,0,0,0,0,0,0,19
99,3,0,0,11,0,0,0,0,0,0
99,7,0,0,0,0,0,0,34,0,0
99,7,0,29,0,0,0,0,0,0,0
99,9,0,0,0,0,0,0,0,0,31
99,20,0,0,0,38,0,0,0,0,0
99,26,19,0,0,0,0,0,0,19,0
99,31,0,1,0,0,0,0,0,0,0
99,32,0,0,0,0,0,0,0,0,29
99,27,0,0,0,0,0,0,33,0,0
100,7,0,0,0,0,0,0,34,0,0
100,7,0,29,0,0,0,0,0,0,0
100,11,0,0,3,0,0,0,0,0,0
100,20,0,0,0,38,0,0,0,0,0
100,26,19,0,0,0,0,0,0,19,0
100,32,0,0,0,0,0,0,0,0,29
100,19,0,0,0,0,0,26,0,0,0
100,19,0,37,0,0,0,0,0,0,0
100,33,32,0,0,0,0,0,0,32,0
100,33,0,0,0,0,0,27,0,0,0
100,29,0,0,0,0,0,0,0,0,7
100,29,0,0,0,0,32,0,0,0,0
100,29,0,33,0,0,0,0,0,0,0
100,29,34,0,0,0,0,0,0,34,0
101,7,0,0,0,34,0,0,0,0,0
101,7,29,0,0,0,0,0,0,0,29
101,9,0,0,0,0,0,0,0,0,31
101,11,3,0,0,0,0,0,0,3,0
101,20,0,0,0,38,0,0,0,0,0
101,26,19,0,0,0,0,0,0,19,0
101,31,0,1,0,0,0,0,0,0,0
101,32,0,0,0,0,0,0,0,0,29
101,19,0,0,0,0,0,26,0,0,0
101,19,0,37,0,0,0,0,0,0,0
101,33,32,0,0,0,0,0,0,32,0
101,33,0,0,0,0,0,27,0,0,0
101,34,0,0,0,7,0,0,0,0,0
101,34,0,17,0,0,0,0,0,0,0
101,34,0,0,29,0,0,0,0,0,0
101,37,19,0,0,0,0,0,0,0,19
101,27,0,0,0,0,0,33,0,0,0
101,29,7,0,0,0,0,0,0,0,7
101,29,0,0,0,0,32,0,0,0,0
101,29,0,33,0,0,0,0,0,0,0
101,29,34,0,0,0,0,0,0,34,0
102,3,11,0,0,0,0,0,0,11,0
102,7,0,0,0,34,0,0,0,0,0
102,7,29,0,0,0,0,0,0,0,29
102,9,0,0,0,0,0,0,0,0,31
102,11,3,0,0,0,0,0,0,3,0
102,20,0,0,0,38,0,0,0,0,0
102,26,19,0,0,0,0,0,0,19,0
102,31,0,1,0,0,0,0,0,0,0
102,32,0,0,0,0,0,0,0,0,29
102,19,0,0,0,0,0,26,0,0,0
102,19,0,37,0,0,0,0,0,0,0
102,33,32,0,0,0,0,0,0,32,0
102,33,0,0,0,0,0,27,0,0,0
102,33,0,0,0,0,0,0,0,0,29
102,34,0,0,0,7,0,0,0,0,0
102,34,0,0,29,0,0,0,0,0,0
102,37,19,0,0,0,0,0,0,0,19
102,38,0,0,0,0,0,0,20,0,0
102,29,7,0,0,0,0,0,0,0,7
102,29,0,0,0,0,32,0,0,0,0
102,29,0,33,0,0,0,0,0,0,0
102,29,34,0,0,0,0,0,0,34,0
103,7,0,0,0,0,0,0,34,0,0
103,7,0,29,0,0,0,0,0,0,0
103,11,3,0,0,0,0,0,0,3,0
103,20,0,0,0,38,0,0,0,0,0
103,31,0,1,0,0,0,0,0,0,0
103,32,0,0,0,0,0,0,0,0,29
103,19,0,0,0,0,0,26,0,0,0
103,19,0,37,0,0,0,0,0,0,0
103,19,39,0,0,0,0,0,39,0,0
103,34,0,0,0,7,0,0,0,0,0
103,34,0,0,29,0,0,0,0,0,0
103,37,19,0,0,0,0,0,0,0,19
103,38,0,0,0,0,0,0,20,0,0
103,27,0,0,0,0,0,33,0,0,0
103,29,7,0,0,0,0,0,0,0,7
103,29,0,0,0,0,32,0,0,0,0
103,29,0,33,0,0,0,0,0,0,0
103,29,34,0,0,0,0,0,0,34,0
104,3,11,0,0,0,0,0,0,11,0
104,7,0,0,0,0,0,0,34,0,0
104,7,0,29,0,0,0,0,0,0,0
104,11,0,0,3,0,0,0,0,0,0
104,20,0,0,0,38,0,0,0,0,0
104,31,0,1,0,0,0,0,0,0,0
104,32,0,0,0,0,0,0,0,0,29
104,19,0,0,0,0,0,26,0,0,0
104,19,0,37,0,0,0,0,0,0,0
104,19,39,0,0,0,0,0,39,0,0
104,38,0,0,0,0,0,0,20,0,0
104,29,7,0,0,0,0,0,0,0,7
104,29,0,0,0,0,32,0,0,0,0
104,29,0,33,0,0,0,0,0,0,0
104,29,34,0,0,0,0,0,0,34,0
105,7,0,0,0,0,0,0,34,0,0
105,7,0,29,0,0,0,0,0,0,0
105,11,0,0,3,0,0,0,0,0,0
105,20,0,0,0,0,0,0,38,0,0
105,31,0,1,0,0,0,0,0,0,0
105,32,0,0,0,0,0,0,0,0,29
105,19,0,0,0,0,0,26,0,0,0
105,19,0,37,0,0,0,0,0,0,0
105,19,39,0,0,0,0,0,39,0,0
105,37,19,0,0,0,0,0,0,0,19
105,38,0,0,0,0,0,0,20,0,0
105,27,0,0,0,0,33,0,0,0,0
105,29,0,0,0,0,0,0,0,0,7
105,29,0,0,0,0,32,0,0,0,0
105,29,0,33,0,0,0,0,0,0,0
105,29,34,0,0,0,0,0,0,34,0
105,39,19,0,0,0,0,0,19,0,0
106,7,0,0,0,0,0,0,34,0,0
106,7,0,29,0,0,0,0,0,0,0
106,11,0,0,3,0,0,0,0,0,0
106,20,0,0,0,0,0,0,38,0,0
106,26,19,0,0,0,0,0,0,19,0
106,31,0,1,0,0,0,0,0,0,0
106,32,0,0,0,0,0,0,0,0,29
106,19,0,0,0,0,0,26,0,0,0
106,19,0,37,0,0,0,0,0,0,0
106,19,39,0,0,0,0,0,39,0,0
106,33,32,0,0,0,0,0,0,32,0
106,33,0,0,0,0,0,27,0,0,0
106,37,19,0,0,0,0,0,0,0,19
106,38,0,0,0,0,0,0,20,0,0
106,38,0,0,0,40,0,0,0,0,0
106,27,0,0,0,0,33,0,0,0,0
106,29,0,0,0,0,0,0,0,0,7
106,29,0,0,0,0,32,0,0,0,0
106,29,0,33,0,0,0,0,0,0,0
106,29,34,0,0,0,0,0,0,34,0
106,39,19,0,0,0,0,0,19,0,0
107,7,0,0,0,0,0,0,34,0,0
107,7,0,29,0,0,0,0,0,0,0
107,11,0,0,3,0,0,0,0,0,0
107,20,0,0,0,38,0,0,0,0,0
107,26,19,0,0,0,0,0,0,19,0
107,34,0,0,0,0,0,0,7,0,0
107,37,19,0,0,0,0,0,0,0,19
107,38,0,0,0,0,0,0,20,0,0
